Start,Stop,Position,Rotation
1407688810098124,1407688945285057,(-5.823193E-05,0.05691529,0.01157147),(0.07001195,0.009079439,0.00461641,0.9974942)
1407688843923124,1407688980330370,(0.0005570536,0.06143092,0.0119023),(0.0725581,0.009435781,0.007321359,0.9972928)
1407688877747124,1407689015989745,(0.001742927,0.06606852,0.01093904),(0.08614232,0.00644784,0.01214984,0.9961879)
1407688911571124,1407689045992349,(0.003292535,0.07278991,0.007549319),(0.08842292,-0.008814857,0.0116972,0.9959754)
1407688946222109,1407689079878807,(0.005227982,0.0812514,0.004251379),(0.08745302,-0.02661046,0.005547464,0.9957978)
1407688980046109,1407689114103807,(0.004689013,0.09139241,-0.0003986759),(0.0860178,-0.03871189,0.001941115,0.9955394)
1407689013823637,1407689148410578,(0.006681345,0.09845066,-5.175453E-05),(0.08993077,-0.038884,0.003614665,0.9951821)
1407689047647637,1407689182057974,(0.008305178,0.107738,0.002041453),(0.09436453,-0.03328803,0.005093158,0.994968)
1407689081472637,1407689215499120,(0.009792218,0.1159091,0.00317267),(0.09689578,-0.03108492,0.003651351,0.9948024)
1407689115628543,1407689248735578,(0.0111466,0.1245317,0.003171213),(0.09747262,-0.03507908,0.0002094507,0.9946197)
1407689149452543,1407689282529328,(0.01499316,0.1341166,0.006401967),(0.09729268,-0.0399561,-0.004331709,0.9944441)
1407689183277543,1407689320552245,(0.01672038,0.1429273,0.006715592),(0.09331352,-0.0436882,-0.008404017,0.9946423)
1407689217184636,1407689351261099,(0.01877859,0.1514157,0.006827312),(0.09072769,-0.04832752,-0.01118091,0.9946396)
1407689251008636,1407689385225161,(0.02210583,0.159519,0.0100057),(0.09039772,-0.05167885,-0.01311535,0.9944776)
1407689284833636,1407689418541307,(0.02494655,0.1679961,0.01190368),(0.09162135,-0.04965808,-0.01454816,0.9944486)
1407689318715235,1407689452926724,(0.02818528,0.1763232,0.01443685),(0.09367026,-0.04504906,-0.01450998,0.9944777)
1407689352540235,1407689486016828,(0.03123248,0.1847832,0.01741222),(0.09785168,-0.04049037,-0.01475901,0.9942675)
1407689386364235,1407689519823078,(0.03516283,0.1932788,0.02052525),(0.10231,-0.03490033,-0.014043,0.994041)
